,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
420,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
421,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
422,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
423,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-338,10:55,13:10,2h 15m,non-stop,"₹8,579"
424,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
425,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
426,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
427,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
428,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
429,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
430,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
431,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
432,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
433,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
434,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
435,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
436,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
437,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,"₹8,579"
438,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
439,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
440,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
441,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
442,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
443,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
444,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
445,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
446,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
447,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
448,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
449,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
450,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
451,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
452,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
453,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
454,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹8,580"
455,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
456,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
457,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
458,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
459,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹8,579"
460,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,"₹8,579"
461,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
462,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,"₹8,579"
463,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-713,20:05,"02:40
+1D",6h 35m,1 stop,"₹8,579"
464,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,"₹8,579"
465,Delhi,Mumbai,2022-06-23,2022-06-27,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
466,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-887,07:00,09:05,2h 5m,non-stop,"₹8,790"
467,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,790"
468,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,895"
469,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,895"
470,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,031"
471,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹9,031"
472,Delhi,Mumbai,2022-06-23,2022-06-27,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
473,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,031"
474,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹9,031"
475,Delhi,Mumbai,2022-06-23,2022-06-27,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
476,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,031"
477,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹9,031"
478,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹9,315"
479,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,976"
480,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹9,976"
481,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-7403,07:20,12:05,4h 45m,1 stop,"₹10,522"
482,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
483,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹11,205"
484,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-481,08:40,"09:40
+1D",25h 0m,1 stop,"₹11,382"
485,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
486,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
487,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-153,19:35,"00:20
+1D",4h 45m,1 stop,"₹12,622"
488,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2033,00:15,05:30,5h 15m,1 stop,"₹12,622"
489,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
490,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-621,13:05,18:10,5h 5m,1 stop,"₹12,675"
491,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
492,Delhi,Mumbai,2022-06-23,2022-06-27,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
493,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,885"
494,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
495,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
496,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
497,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
498,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-885,10:45,"00:35
+1D",13h 50m,1 stop,"₹14,460"
499,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-560,07:10,23:50,16h 40m,1 stop,"₹14,355"
500,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-883,22:00,"16:35
+1D",18h 35m,1 stop,"₹14,460"
501,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹14,670"
502,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,774"
503,Delhi,Mumbai,2022-06-23,2022-06-27,GO FIRST,G8-213,11:50,18:25,6h 35m,1 stop,"₹15,266"
504,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-411,07:05,16:25,9h 20m,1 stop,"₹15,195"
505,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,"₹15,505"
506,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-542,09:45,23:50,14h 5m,1 stop,"₹15,405"
507,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-479,21:15,"11:35
+1D",14h 20m,1 stop,"₹15,575"
508,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-415,16:45,"12:05
+1D",19h 20m,1 stop,"₹15,541"
509,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-406,10:15,15:40,5h 25m,1 stop,"₹15,615"
510,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,"₹15,612"
511,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-877,11:10,17:15,6h 5m,1 stop,"₹15,720"
512,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-473,18:40,"17:15
+1D",22h 35m,1 stop,"₹15,720"
513,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,"₹16,140"
514,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,"₹16,140"
515,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-807,16:45,"08:35
+1D",15h 50m,1 stop,"₹16,140"
516,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-807,16:45,"10:35
+1D",17h 50m,1 stop,"₹16,140"
517,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,"₹16,872"
518,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-544,17:15,23:50,6h 35m,1 stop,"₹16,875"
519,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-485,05:30,16:25,10h 55m,1 stop,"₹16,770"
520,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-803,06:10,21:05,14h 55m,1 stop,"₹16,875"
521,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-839,21:30,"23:50
+1D",26h 20m,1 stop,"₹16,875"
522,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,"₹16,979"
523,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,"₹17,397"
524,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-407,13:45,"12:05
+1D",22h 20m,1 stop,"₹17,274"
525,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,"₹17,605"
526,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,"₹17,605"
527,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-429,09:45,17:10,7h 25m,1 stop,"₹17,610"
528,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-439,05:55,17:10,11h 15m,1 stop,"₹17,610"
529,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,"₹17,610"
530,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-762,20:15,"12:20
+1D",16h 5m,1 stop,"₹17,610"
531,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-764,16:45,"12:20
+1D",19h 35m,1 stop,"₹17,610"
532,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-540,20:40,"18:00
+1D",21h 20m,1 stop,"₹17,610"
533,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,"₹17,922"
534,Delhi,Mumbai,2022-06-23,2022-06-27,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,"₹17,922"
535,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-506,09:45,21:05,11h 20m,1 stop,"₹18,345"
536,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-506,09:45,"08:35
+1D",22h 50m,1 stop,"₹18,345"
537,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-451,15:00,"16:25
+1D",25h 25m,1 stop,"₹18,398"
538,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-767,12:10,20:15,8h 5m,1 stop,"₹19,080"
539,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-401,06:50,20:15,13h 25m,1 stop,"₹19,080"
540,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-762,20:15,"20:15
+1D",24h 0m,1 stop,"₹19,815"
541,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-764,16:45,"20:15
+1D",27h 30m,1 stop,"₹19,815"
542,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-801,15:00,22:40,7h 40m,1 stop,"₹20,340"
543,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-502,13:30,21:05,7h 35m,1 stop,"₹21,600"
544,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-502,13:30,"08:35
+1D",19h 5m,1 stop,"₹21,600"
545,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-537,16:15,"08:05
+1D",15h 50m,1 stop,"₹24,645"
546,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-537,16:15,"18:00
+1D",25h 45m,1 stop,"₹24,645"
547,Delhi,Mumbai,2022-06-23,2022-06-27,Air India,AI-465,16:55,"10:10
+1D",17h 15m,1 stop,"₹25,908"
548,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-2501,02:40,04:50,2h 10m,non-stop,"₹8,579"
549,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-975,05:55,07:55,2h 0m,non-stop,"₹8,578"
550,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-5023,06:30,08:35,2h 5m,non-stop,"₹8,579"
551,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-887,07:00,09:05,2h 5m,non-stop,"₹8,580"
552,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-334,07:00,09:15,2h 15m,non-stop,"₹8,579"
553,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-6814,07:20,09:25,2h 5m,non-stop,"₹8,579"
554,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8701,07:20,09:35,2h 15m,non-stop,"₹8,579"
555,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-665,08:00,10:10,2h 10m,non-stop,"₹8,580"
556,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2129,08:00,10:20,2h 20m,non-stop,"₹8,579"
557,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-6278,08:45,11:00,2h 15m,non-stop,"₹8,579"
558,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-338,09:00,11:15,2h 15m,non-stop,"₹8,579"
559,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-927,09:30,11:35,2h 5m,non-stop,"₹8,578"
560,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-995,10:20,12:35,2h 15m,non-stop,"₹8,578"
561,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-5342,10:45,12:50,2h 5m,non-stop,"₹8,579"
562,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2138,11:55,13:55,2h 0m,non-stop,"₹8,579"
563,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-993,12:50,15:00,2h 10m,non-stop,"₹8,578"
564,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-336,14:00,16:10,2h 10m,non-stop,"₹8,579"
565,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-863,14:00,16:15,2h 15m,non-stop,"₹8,580"
566,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2176,14:10,16:20,2h 10m,non-stop,"₹8,579"
567,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-951,14:20,16:30,2h 10m,non-stop,"₹8,578"
568,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-5306,15:25,17:35,2h 10m,non-stop,"₹8,579"
569,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-933,15:30,17:40,2h 10m,non-stop,"₹8,578"
570,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-864,16:15,18:25,2h 10m,non-stop,"₹8,579"
571,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-941,16:45,19:05,2h 20m,non-stop,"₹8,578"
572,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-5318,17:00,19:05,2h 5m,non-stop,"₹8,579"
573,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-955,17:45,20:05,2h 20m,non-stop,"₹8,578"
574,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2017,18:10,20:25,2h 15m,non-stop,"₹8,579"
575,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-323,18:45,21:00,2h 15m,non-stop,"₹8,579"
576,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-977,18:55,21:15,2h 20m,non-stop,"₹8,578"
577,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8709,19:00,21:10,2h 10m,non-stop,"₹8,579"
578,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-624,19:00,21:15,2h 15m,non-stop,"₹8,580"
579,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-985,19:45,21:55,2h 10m,non-stop,"₹8,578"
580,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-6261,19:45,21:55,2h 10m,non-stop,"₹8,579"
581,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8169,19:45,22:00,2h 15m,non-stop,"₹8,579"
582,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-805,20:00,22:10,2h 10m,non-stop,"₹8,580"
583,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-953,20:40,22:50,2h 10m,non-stop,"₹8,578"
584,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
585,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
586,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
587,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
588,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
589,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
590,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
591,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
592,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹8,580"
593,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
594,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
595,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
596,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
597,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-713,20:05,"02:00
+1D",5h 55m,1 stop,"₹8,579"
598,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8373,09:50,16:10,6h 20m,1 stop,"₹8,579"
599,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-131,09:55,16:25,6h 30m,1 stop,"₹8,579"
600,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
601,Delhi,Mumbai,2022-06-23,2022-06-28,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,"₹8,579"
602,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,"₹8,579"
603,Delhi,Mumbai,2022-06-23,2022-06-28,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
604,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-943,07:30,09:45,2h 15m,non-stop,"₹8,895"
605,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-963,08:50,11:10,2h 20m,non-stop,"₹8,895"
606,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-945,11:40,14:00,2h 20m,non-stop,"₹8,895"
607,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,031"
608,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹9,031"
609,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,031"
610,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹9,031"
611,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,031"
612,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,031"
613,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹9,031"
614,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹9,031"
615,Delhi,Mumbai,2022-06-23,2022-06-28,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
616,Delhi,Mumbai,2022-06-23,2022-06-28,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
617,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
618,Delhi,Mumbai,2022-06-23,2022-06-28,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,675"
619,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
620,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
621,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
622,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
623,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-153,19:35,"00:20
+1D",4h 45m,1 stop,"₹12,622"
624,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-184,09:50,15:45,5h 55m,1 stop,"₹12,622"
625,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
626,Delhi,Mumbai,2022-06-23,2022-06-28,IndiGo,6E-2141,13:35,19:40,6h 5m,1 stop,"₹12,622"
627,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-913,05:55,15:50,9h 55m,1 stop,"₹12,670"
628,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-935,18:00,"15:50
+1D",21h 50m,1 stop,"₹12,670"
629,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
630,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-637,17:10,"11:15
+1D",18h 5m,1 stop,"₹13,615"
631,Delhi,Mumbai,2022-06-23,2022-06-28,Vistara,UK-627,13:20,"16:00
+1D",26h 40m,1 stop,"₹13,672"
